,int_z2_b3,int_z2_b4,int_z7_b1,int_z7_b2,max_z2_b3,max_z2_b4,max_z4_b5,max_z7_b1,max_z7_b2,norm_z2_b1,norm_z2_b3,norm_z2_b4,norm_z7_b1,norm_z7_b2
51,1061.4992306865752,2887.5256992156305,23.128130618536183,133.37942066532074,368.21624755859375,1478.75244140625,964.2302856445312,11.568894386291504,55.098880767822266,186.26191472302162,917.5785518520933,2168.5454300487986,50.74967956542969,168.98211669921875
52,1039.6404124369533,2702.8532370508956,27.700211028325914,150.33348610597022,408.27752685546875,1352.024169921875,992.7127685546875,12.136812210083008,67.89165496826172,162.01299892222738,928.6366461753323,2023.4193848345358,47.35947799682617,171.92605590820312
53,925.2088329861871,2111.5184373122947,25.150859540676414,172.0108591938867,353.36688232421875,975.1690673828125,940.0900268554688,11.024715423583984,76.34815979003906,114.20333433610703,896.7817940329574,1564.9921712769362,37.885498046875,170.2288818359375
54,947.1516741430387,1806.807196416271,24.241662162245724,149.9039517106163,339.3161315917969,890.6116943359375,920.9890747070312,7.004249095916748,66.08411407470703,106.84449269480368,806.6478858332408,1338.8971420508453,27.580963134765625,146.12246704101562
55,1156.9080636864528,3040.7006978311883,31.49247506314835,195.44440009841247,440.43231201171875,1731.029541015625,841.4093627929688,10.250142097473145,94.52762603759766,116.80376136194005,967.9782195247919,2372.128399465514,36.59901428222656,175.34385681152344
56,872.9245398918476,1974.0973084711777,31.995184791514472,151.32547419630765,321.2983093261719,1019.5265502929688,1111.834228515625,12.813257217407227,69.81446075439453,137.56125757940117,829.8523560908269,1432.5435156130184,35.3816032409668,144.4900360107422
57,913.1588873436364,2240.4328378147134,21.33647839807478,124.77019712341522,364.5877990722656,1009.3689575195312,864.4437255859375,9.576827049255371,52.53031539916992,136.32246331844334,810.320899992137,1645.3700551703919,42.142520904541016,157.09197998046875
58,955.7385664729712,1748.568472043611,7.264450409595155,67.81509151229935,418.89208984375,799.1378784179688,1128.5361328125,2.780158281326294,26.386001586914062,51.689350058764184,843.0899750094251,1317.8422504645414,16.446094512939453,79.46049499511719
59,824.6072514018354,2139.210934407388,13.145519341463418,63.43728414515741,283.1805419921875,1027.716064453125,1112.375732421875,4.299325942993164,22.084688186645508,44.105132501413614,665.0582611359486,1559.1705930947912,19.164175033569336,77.88521575927734
60,717.4617866224919,1874.1801326622563,10.277345826776582,57.57968196910224,220.5561065673828,846.9737548828125,1356.9356689453125,4.434035778045654,23.882720947265625,51.05046259883072,638.6703363529992,1384.437472773905,22.15290069580078,85.10615539550781
61,1197.9079342928405,1913.8079690417892,13.814263720757783,85.22679674666627,540.0791625976562,861.7955932617188,956.6610107421875,4.045629978179932,24.834882736206055,49.31063318462603,1022.1664850784931,1489.7711957187164,18.701900482177734,99.76923370361328
62,849.5058796782978,1761.1838258101293,9.83921296043627,71.99269859896593,336.0904235839844,817.8521728515625,1394.9534912109375,3.4971330165863037,25.156904220581055,46.17470633874831,792.3891119402323,1344.4750004815376,17.97576904296875,86.56661987304688
63,927.2251087039087,2308.4235797872143,8.519851386585893,43.2338915450576,307.63555908203125,1334.95068359375,1215.4432373046875,4.050166606903076,17.606828689575195,42.30204620335601,823.2652803849703,1823.0897253691571,18.42118263244629,68.96642303466797
64,909.343153192817,2239.8266369570047,9.227626896388148,64.25861782209296,325.080322265625,989.2708740234375,1449.644775390625,3.422370195388794,22.60038185119629,43.087248515132906,800.0380866885436,1624.3312856796242,16.585935592651367,78.35179138183594
65,1098.0622207547226,2265.5260251592845,5.978262581920717,32.23159932212244,369.3388977050781,1032.656494140625,1368.104248046875,2.1312808990478516,13.150413513183594,39.005232459207946,930.5112011380273,1656.2351244075942,11.47956371307373,50.090240478515625
66,721.0764894632932,1905.0454772375522,11.625457139678474,64.81335547934819,246.97744750976562,882.71484375,1330.318359375,4.930271625518799,22.11962127685547,44.2558991546539,637.6111311607063,1387.3738149546266,21.608667373657227,85.3253402709961
67,1093.0536316768266,1952.8379403861861,7.600902464563356,56.622764112811026,382.3224182128906,888.2262573242188,1523.899169921875,2.4502248764038086,19.627553939819336,44.66975504841546,889.9237773366942,1475.4053497092293,12.670377731323242,66.53441619873047
68,944.5999502167106,2031.1423577821502,6.7946571642605695,50.73747083807393,327.87054443359375,1005.2394409179688,802.3425903320312,2.483280897140503,18.160398483276367,40.82684039188857,795.0946104979846,1532.5818718829655,13.792693138122559,68.51646423339844
69,839.2152563263662,2337.4969953484833,6.9709518928102625,52.01286104780836,311.9508056640625,1118.066650390625,903.7607421875,2.5779950618743896,21.56499671936035,45.09819443663665,744.0528828557792,1708.6765557081912,14.089179039001465,70.97196960449219
70,910.6958534993852,2090.3337622160707,6.9391623868032175,53.64958642984129,323.19097900390625,938.6070556640625,1274.4761962890625,2.728785753250122,19.706012725830078,46.74973798681165,764.9217385966987,1533.9851238510878,12.448601722717285,67.82675170898438
71,854.396137227149,2042.366489904622,7.456121246238277,50.98359428111385,341.8803405761719,934.9476318359375,1175.0843505859375,2.7562992572784424,21.426271438598633,42.05947653233022,824.4999884339702,1547.9616760114257,12.416147232055664,67.45560455322266
72,1163.9906205648244,2532.7878668494523,7.696623221054324,56.08399128656795,381.39019775390625,1109.400146484375,1085.551513671875,2.757397174835205,21.190359115600586,43.971994486654005,989.466140152215,1864.6108610886672,13.023595809936523,71.63156127929688
73,1266.7339330537554,2674.00126031662,7.044049160787836,58.049748979989076,451.4300231933594,1239.428466796875,1547.1173095703125,2.9414119720458984,20.850194931030273,43.65584285096517,1031.490789529812,2018.2162724769444,14.33969783782959,74.99836730957031
74,923.0455509245705,2106.030095721284,9.284081216657796,67.72223522264781,388.7496337890625,968.7345581054688,1197.98828125,2.725335121154785,19.064706802368164,43.064685057389035,846.5176385931827,1611.5993678408984,12.26064682006836,73.71833038330078
75,938.2713173412096,2131.6905039884145,7.821312064166705,66.09902499288,310.619140625,1006.7095947265625,1320.7216796875,2.7702534198760986,21.456920623779297,44.726785944865924,802.9300532750862,1614.8952669773266,13.975706100463867,79.26592254638672
76,1195.306175659721,2883.5391936084875,6.052475860172611,54.33815946939285,390.20050048828125,1383.836669921875,1347.5421142578125,2.577129602432251,20.617658615112305,42.91630886768066,1050.2447758510789,2160.1501245421346,12.032315254211426,65.09979248046875
77,975.0747837691257,1909.1355717120068,10.37067045417886,55.49614185781927,430.95654296875,979.521484375,1229.2445068359375,3.1401209831237793,18.698179244995117,39.834915256319036,883.9303481415418,1453.4562815639742,15.455466270446777,69.25797271728516
78,1096.8027244362358,2610.170391487578,7.188583314122903,45.32502897607385,357.2027587890625,1192.098876953125,2703.88818359375,2.214451789855957,14.525192260742188,38.89615292196367,893.0746929758756,1902.5066022480723,10.897293090820312,57.017391204833984
79,1149.9032640227424,2956.0984411016107,8.53443251562506,30.169563395339836,347.66094970703125,1421.1871337890625,2256.859375,3.093975067138672,8.413023948669434,179.97650320734974,997.2424433067995,2152.63246253475,13.8903226852417,34.53653335571289
80,942.5579335722141,3710.181128370265,4.746297854594255,25.66384044316267,338.84112548828125,1915.914794921875,1903.3011474609375,1.807935357093811,8.234452247619629,108.85396518393382,817.3120843636631,2762.171193075108,9.250199317932129,34.160186767578125
81,1256.2816410507075,5451.634118358294,9.914764694906504,31.63033697564242,445.1875915527344,3866.018798828125,2162.000244140625,4.457894325256348,10.284286499023438,143.9671440733994,1157.658869516206,4716.583355943018,14.408952713012695,37.74557113647461
82,952.7295857019101,2995.7929131879164,5.705257439723937,19.849473408023186,342.2103576660156,1427.7103271484375,2833.24169921875,2.5642900466918945,8.154412269592285,131.57644689352327,830.0836587461819,2176.30524558447,11.784306526184082,31.979639053344727
83,1063.2861434123479,2280.449098190914,3.2777175770606846,27.341830602688177,346.6806945800781,1142.0701904296875,1923.8472900390625,1.4632899761199951,10.051512718200684,98.99463563425857,888.1657747855564,1669.1282770655805,8.098775863647461,33.58404541015625
84,780.1830684453405,2499.838529541468,6.404518468936658,27.956835411441716,302.53924560546875,1186.7301025390625,1740.4888916015625,2.449786424636841,10.900923728942871,129.7220824921289,664.4020885302564,1823.321207499295,10.172566413879395,35.20119857788086
85,777.1301537530962,2625.0103471161174,4.993888594849219,28.53449052577222,269.784912109375,1175.3631591796875,1548.1658935546875,1.957305669784546,10.36598014831543,115.0705931754708,657.6465656611995,1915.6282257111695,8.564396858215332,34.877681732177734
86,813.8576279645009,2548.4016706744824,4.681478423184065,26.132786292581535,293.180908203125,1200.082275390625,2203.68798828125,2.163910388946533,8.114303588867188,99.89086342170249,671.2764308547952,1850.9272093501143,8.670761108398438,30.367475509643555
87,818.5953983732809,2399.506375099222,5.253433004814117,20.662688699703722,273.91754150390625,1240.0771484375,1855.7015380859375,2.0177841186523438,7.03763484954834,95.86097762108557,725.7521596696562,1751.0735043107663,8.508763313293457,26.678218841552734
88,781.7637697148602,3397.2235712048905,3.8098127413832117,24.79495996729262,267.9952087402344,2818.57373046875,1980.2769775390625,1.4300183057785034,9.441631317138672,77.40734727201352,659.7511538372587,3147.371989531017,6.65284538269043,31.001123428344727
89,765.2132461705864,2012.8102009134986,4.708978729906448,18.95715509138487,253.7327117919922,915.4327392578125,1880.9501953125,1.4979900121688843,7.260978698730469,97.21607928362354,689.0568643094384,1549.6791842351324,6.902250289916992,25.535669326782227
90,1028.1646419536942,2595.13684785304,2.7657493221122422,22.245880649258346,354.2666015625,1281.82568359375,1594.226806640625,1.3307547569274902,7.377073287963867,75.16655626790987,890.6164972993253,1968.243933330171,6.332839012145996,25.79625701904297
91,291.68548273772467,778.7896608227553,15.187426921688408,51.26846606215501,128.60446166992188,397.4455871582031,1289.2376708984375,7.42919397354126,19.501161575317383,35.964367835291746,278.1767482022203,589.0831163614686,34.26979446411133,79.61605834960938
92,263.13270556790906,1055.6887359327327,26.001898230410006,73.4308512742015,92.91291809082031,482.51092529296875,2486.322998046875,10.669388771057129,28.184934616088867,34.12393306859037,215.60322848881637,770.7477000542509,39.4760856628418,95.50989532470703
93,297.11539442643215,511.3093171729706,20.799822776651123,92.74141667193908,94.53996276855469,230.48025512695312,2022.9964599609375,9.339262962341309,37.68962097167969,39.705805210709705,247.72585109495537,416.29667061603567,42.845619201660156,116.41878509521484
94,264.48804681003094,708.375637897756,18.292695346152563,61.75657796823361,103.99556732177734,343.29840087890625,1167.136962890625,9.025552749633789,27.082332611083984,38.51539164431236,235.48294403462484,518.9224106189699,40.402320861816406,92.45000457763672
95,262.83362244702096,595.2762254614693,17.796763852801327,50.48077051137807,115.02767181396484,285.3504333496094,1388.2322998046875,8.542962074279785,19.92836570739746,37.506654430100724,233.54431199880605,445.76156867562065,40.35361862182617,91.8971176147461
96,286.4272540702174,750.4638364436105,22.211087130553395,64.117667555712,91.36000061035156,365.3282165527344,2018.8375244140625,10.213848114013672,29.013290405273438,48.43638656382896,243.62189507685218,555.0587584377416,48.92280578613281,108.96837615966797
97,225.68165850367703,520.1738155679001,26.28045307377821,66.56983190987859,72.86431884765625,226.22006225585938,2233.829345703125,9.95943546295166,22.94576072692871,41.66051232561884,203.65483141914467,391.34459730738337,40.1351318359375,89.4038314819336
98,273.9802828731869,916.9550355989486,19.882985352312968,86.93311502042343,97.2338638305664,494.0718688964844,2362.56494140625,9.210481643676758,28.87908935546875,49.26310580182652,247.82318500451726,698.6720500854248,44.29532241821289,121.39253997802734
99,258.7141164254863,819.4639272666536,24.982542172299873,73.62061577446971,91.46273803710938,426.0657653808594,2226.217041015625,10.672887802124023,27.562665939331055,38.55727710879432,229.85667302442266,600.4442014448491,42.88883590698242,101.36936950683594
100,299.25397477318376,1190.6689938974255,25.092012413453627,71.58335535304892,103.7619400024414,654.341796875,3778.008544921875,10.937528610229492,23.780921936035156,40.9582011933493,251.863884640734,912.7549487554749,40.46463394165039,100.61211395263672
101,289.60433186419925,663.7749116312092,24.151358841976617,91.12729993441219,99.05107116699219,310.006103515625,1770.945068359375,9.67807388305664,34.68293762207031,52.02492764397689,249.98041378450242,501.7328043908861,47.2596321105957,112.51737976074219
102,567.0347587172098,1360.6455740394688,36.12284362477294,163.4520154335769,178.8433074951172,608.89794921875,3243.42822265625,12.736401557922363,62.02771759033203,49.01867968041207,522.6219990678227,1014.1720558951473,47.76252365112305,194.66146850585938
103,473.5616588992998,1183.6933992694442,31.344412666214335,130.85283260783277,173.72193908691406,588.0804443359375,2284.997314453125,12.696305274963379,49.510032653808594,52.551013377997556,467.8705461103354,886.7098235623912,48.24703598022461,188.0236053466797
104,789.3754699472337,2251.484837780396,33.33367087623628,172.93151385951205,280.5586242675781,1066.6126708984375,1953.9105224609375,10.469581604003906,74.37821960449219,56.48653279877501,732.3388374005098,1693.8418860786992,47.17403793334961,229.36129760742188
105,488.0073535242118,1334.1748684318736,28.211149815159537,131.94513214856852,175.271484375,659.5703125,1828.036865234375,10.126058578491211,50.367496490478516,53.58216539580799,458.4279896542505,992.7058727597804,52.08390808105469,185.69029235839844
106,439.75393464695657,1569.6647312867763,39.696063544640005,118.92646065061368,137.6348114013672,722.9005737304688,1700.134521484375,16.366682052612305,50.98512268066406,51.565998198793906,421.0318446601587,1153.0445039171068,61.4091911315918,196.20367431640625
107,454.482752231881,1100.6312040456883,30.07226251005098,120.47189391699308,146.3382568359375,530.9264526367188,1755.732421875,13.794830322265625,46.08041000366211,53.334943387217244,426.93726961854065,828.279803976709,53.167808532714844,173.70773315429688
108,519.7618084289134,1558.9686745908111,33.729657352416936,166.7905242293685,165.11888122558594,751.8563842773438,2046.1107177734375,15.18088150024414,59.081092834472656,50.43761042824227,500.15803202983125,1131.49438885245,57.82405090332031,216.732666015625
109,771.7550709031832,2268.5153679853925,39.99950610107044,193.13688516236527,244.99301147460938,1059.154052734375,2116.768798828125,12.623299598693848,76.86983489990234,55.255467762389294,705.5834920103377,1688.3447253244299,56.01262664794922,212.35595703125
110,746.1943799902219,1554.0817203257852,26.955820267151765,178.1791724368959,244.181396484375,721.4728393554688,1129.48291015625,9.17446517944336,68.16705322265625,50.52303848618278,665.8355999095005,1172.1005573652576,43.41606140136719,208.26272583007812
111,729.7867078261138,1859.135352677355,30.57957800591248,171.16849515615223,213.2579803466797,866.1668701171875,2072.837158203125,13.650187492370605,65.99790954589844,60.635861557043285,640.0184012608403,1408.481542845974,62.338626861572266,231.29173278808594
112,653.0022409238542,1789.9387830337505,26.590496180734284,152.19516469384445,199.58145141601562,842.7977294921875,1346.0419921875,11.82583999633789,50.77533721923828,58.9386113254609,630.116540843337,1325.715415956011,61.25405502319336,191.6505126953125
113,726.0704133711599,3182.1428835702436,43.87353044768194,176.17610664477493,257.981201171875,1880.382568359375,1756.808837890625,15.93276309967041,71.95463562011719,93.08488298092195,669.0998054616674,2504.1789814720278,73.43769836425781,260.1228332519531
114,847.6137039511618,1929.3805408254266,48.41344996382637,233.919713219099,276.0669250488281,1422.7674560546875,2012.0767822265625,19.455673217773438,72.88021850585938,70.28589895555578,740.8591779599537,1701.2844147473097,76.86280822753906,271.2084655761719
115,617.954108836983,2830.2213919516653,26.83543884474784,132.0954822745795,221.24746704101562,2193.452392578125,1330.3489990234375,13.449910163879395,54.853538513183594,62.35052060555744,565.4019190511146,2586.703126731721,64.40171813964844,229.87364196777344
116,790.5928383523908,1593.414052350136,66.55906956542943,162.1722537980434,314.3685302734375,724.0955810546875,1544.3016357421875,27.09174156188965,62.690250396728516,63.7615807285233,739.4988270658977,1188.2000202741185,75.17427062988281,226.03060913085938
117,631.0949734507594,1294.7433054254702,31.48555419287489,143.84283883919124,252.90762329101562,650.9244384765625,2000.671875,12.113622665405273,53.86884689331055,64.27639390971444,570.725522547345,964.6608409875503,55.44243621826172,207.96633911132812
118,597.2364821314501,1552.6275581149384,26.9610390746966,237.8567466988364,238.55575561523438,696.5347290039062,3849.555419921875,10.88227367401123,99.2455062866211,60.53809756405668,568.6566104385893,1153.6841638241026,56.81575012207031,275.632568359375
